curve_name,number_of_classes,relative_accuracy,std
continual_backpropagation,21.428571428571427,0.8566317017398867,0.11125510221022586
continual_backpropagation,21.666666666666664,0.8411481032143779,0.10779503122776535
continual_backpropagation,21.904761904761905,0.8256645046888689,0.10433496024530478
continual_backpropagation,22.142857142857142,0.8183951918776456,0.10144216617592541
continual_backpropagation,22.38095238095238,0.816602069542613,0.10133418604348884
continual_backpropagation,22.619047619047617,0.8148089472075803,0.10122620591105225
continual_backpropagation,22.857142857142858,0.8130158248725475,0.10111822577861573
continual_backpropagation,23.095238095238095,0.8112227025375149,0.10101024564617916
continual_backpropagation,23.333333333333332,0.8094295802024822,0.10090226551374262
continual_backpropagation,23.57142857142857,0.8076364578674494,0.10079428538130611
continual_backpropagation,23.80952380952381,0.8058433355324167,0.10068630524886954
continual_backpropagation,24.047619047619047,0.804050213197384,0.10057832511643294
continual_backpropagation,24.285714285714285,0.8022570908623513,0.10047034498399643
continual_backpropagation,24.523809523809522,0.8004639685273187,0.10036236485155983
continual_backpropagation,24.76190476190476,0.798670846192286,0.10025438471912326
continual_backpropagation,25.0,0.7968777238572532,0.10014640458668675
continual_backpropagation,25.238095238095237,0.7950846015222204,0.10003842445425018
continual_backpropagation,25.476190476190474,0.7932914791871878,0.09993044432181364
continual_backpropagation,25.71428571428571,0.7914983568521551,0.09982246418937712
continual_backpropagation,25.952380952380953,0.7897052345171224,0.09971448405694056
continual_backpropagation,26.19047619047619,0.7855311598011374,0.09960650392450396
continual_backpropagation,26.428571428571427,0.7807618469899142,0.09949852379206744
continual_backpropagation,26.666666666666664,0.7759925341786911,0.09939054365963085
continual_backpropagation,26.904761904761905,0.7712232213674678,0.09928256352719428
continual_backpropagation,27.142857142857142,0.7664539085562446,0.09917458339475776
continual_backpropagation,27.38095238095238,0.7616845957450215,0.09906660326232117
continual_backpropagation,27.619047619047617,0.7569152829337984,0.09895862312988465
continual_backpropagation,27.857142857142854,0.7521459701225752,0.09885064299744814
continual_backpropagation,28.095238095238095,0.7473766573113519,0.09874266286501157
continual_backpropagation,28.333333333333332,0.7426073445001287,0.09863468273257497
continual_backpropagation,28.57142857142857,0.7378380316889056,0.09852670260013846
continual_backpropagation,28.809523809523807,0.7330687188776824,0.09841872246770186
continual_backpropagation,29.047619047619047,0.7282994060664593,0.0983107423352653
continual_backpropagation,29.285714285714285,0.7235300932552361,0.09820276220282878
continual_backpropagation,29.523809523809522,0.7187607804440129,0.09809478207039218
continual_backpropagation,29.76190476190476,0.7139914676327896,0.09798680193795567
continual_backpropagation,30.0,0.7092221548215666,0.09787882180551916
continual_backpropagation,30.238095238095237,0.7044528420103434,0.09777084167308259
continual_backpropagation,30.476190476190474,0.6996835291991202,0.09766286154064599
continual_backpropagation,30.71428571428571,0.6949142163878972,0.09755488140820948
continual_backpropagation,30.952380952380953,0.6901449035766739,0.09744690127577288
continual_backpropagation,31.19047619047619,0.6853755907654506,0.09733892114333631
continual_backpropagation,31.428571428571427,0.6806062779542275,0.0972309410108998
continual_backpropagation,31.666666666666664,0.6758369651430044,0.0971229608784632
continual_backpropagation,31.9047619047619,0.6710676523317812,0.09701498074602669
continual_backpropagation,32.14285714285714,0.6741554823777007,0.09690700061359014
continual_backpropagation,32.38095238095238,0.6824814076617158,0.09679902048115357
